stock
stock;;;;;;;;;;
id;name;description;category;price;in_stock;rating;review_count;sku;manufacturer;country
927;Светильник Econex Office 595х595 25 Opal 4000K G2 IP54;"Светильник Econex Office 595х595 25 Opal 4000K G2 IP54
  Световой поток: 2800
  Мощность: 24Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;8942;Срок производства не более 10-14 дней;;;1014513581;Эконекс;РФ
928;Светильник Econex Office 595х595 25 Opal 4000K G2 IP54 EM;"Светильник Econex Office 595х595 25 Opal 4000K G2 IP54 EM
  Световой поток: 2800
  Мощность: 24Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;18075;Срок производства не более 10-14 дней;;;1014513582;Эконекс;РФ
929;Светильник Econex Office 595х595 25 Opal 5000K G2 IP54;"Светильник Econex Office 595х595 25 Opal 5000K G2 IP54
  Световой поток: 2800
  Мощность: 24Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;8942;Срок производства не более 10-14 дней;;;1014513583;Эконекс;РФ
930;Светильник Econex Office 595х595 25 Opal 5000K G2 IP54 EM;"Светильник Econex Office 595х595 25 Opal 5000K G2 IP54 EM
  Световой поток: 2800
  Мощность: 24Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;18075;Срок производства не более 10-14 дней;;;1014513584;Эконекс;РФ
931;Светильник Econex Office 595х595 25 Prism 4000K G2 IP54;"Светильник Econex Office 595х595 25 Prism 4000K G2 IP54
  Световой поток: 3300
  Мощность: 24Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;8942;Срок производства не более 10-14 дней;;;1014513585;Эконекс;РФ
932;Светильник Econex Office 595х595 25 Prism 4000K G2 IP54 EM;"Светильник Econex Office 595х595 25 Prism 4000K G2 IP54 EM
  Световой поток: 3300
  Мощность: 24Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;18075;Срок производства не более 10-14 дней;;;1014513586;Эконекс;РФ
933;Светильник Econex Office 595х595 25 Prism 5000K G2 IP54;"Светильник Econex Office 595х595 25 Prism 5000K G2 IP54
  Световой поток: 3300
  Мощность: 24Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;8942;Срок производства не более 10-14 дней;;;1014513587;Эконекс;РФ
934;Светильник Econex Office 595х595 25 Prism 5000K G2 IP54 EM;"Светильник Econex Office 595х595 25 Prism 5000K G2 IP54 EM
  Световой поток: 3300
  Мощность: 24Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;18075;Срок производства не более 10-14 дней;;;1014513588;Эконекс;РФ
935;Светильник Econex Office 595х595 25 GlassOpal 4000K G2 IP54;"Светильник Econex Office 595х595 25 GlassOpal 4000K G2 IP54
  Световой поток: 2800
  Мощность: 24Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;12267;Срок производства не более 10-14 дней;;;1014513589;Эконекс;РФ
936;Светильник Econex Office 595х595 25 GlassOpal 4000K G2 IP54 EM;"Светильник Econex Office 595х595 25 GlassOpal 4000K G2 IP54 EM
  Световой поток: 2800
  Мощность: 24Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;21388;Срок производства не более 10-14 дней;;;1014513590;Эконекс;РФ
937;Светильник Econex Office 595х595 25 GlassOpal 5000K G2 IP54;"Светильник Econex Office 595х595 25 GlassOpal 5000K G2 IP54
  Световой поток: 2800
  Мощность: 24Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;12267;Срок производства не более 10-14 дней;;;1014513591;Эконекс;РФ
938;Светильник Econex Office 595х595 25 GlassOpal 5000K G2 IP54 EM;"Светильник Econex Office 595х595 25 GlassOpal 5000K G2 IP54 EM
  Световой поток: 2800
  Мощность: 24Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;21388;Срок производства не более 10-14 дней;;;1014513592;Эконекс;РФ
939;Светильник Econex Office 595х595 25 GlassPrism 4000K G2 IP54;"Светильник Econex Office 595х595 25 GlassPrism 4000K G2 IP54
  Световой поток: 3300
  Мощность: 24Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;13558;Срок производства не более 10-14 дней;;;1014513593;Эконекс;РФ
940;Светильник Econex Office 595х595 25 GlassPrism 4000K G2 IP54 EM;"Светильник Econex Office 595х595 25 GlassPrism 4000K G2 IP54 EM
  Световой поток: 3300
  Мощность: 24Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;22679;Срок производства не более 10-14 дней;;;1014513594;Эконекс;РФ
941;Светильник Econex Office 595х595 25 GlassPrism 5000K G2 IP54;"Светильник Econex Office 595х595 25 GlassPrism 5000K G2 IP54
  Световой поток: 3300
  Мощность: 24Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;13558;Срок производства не более 10-14 дней;;;1014513596;Эконекс;РФ
942;Светильник Econex Office 595х595 25 GlassPrism 5000K G2 IP54 EM;"Светильник Econex Office 595х595 25 GlassPrism 5000K G2 IP54 EM
  Световой поток: 3300
  Мощность: 24Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;22679;Срок производства не более 10-14 дней;;;1014513597;Эконекс;РФ
943;Светильник Econex Office 595х595 30 Opal 4000K G2 IP54;"Светильник Econex Office 595х595 30 Opal 4000K G2 IP54
  Световой поток: 3400
  Мощность: 29Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;9580;Срок производства не более 10-14 дней;;;1014513598;Эконекс;РФ
944;Светильник Econex Office 595х595 30 Opal 4000K G2 IP54 AN;"Светильник Econex Office 595х595 30 Opal 4000K G2 IP54 AN
  Световой поток: 3400
  Мощность: 29Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;12665;Срок производства не более 10-14 дней;;;1014513599;Эконекс;РФ
945;Светильник Econex Office 595х595 30 Opal 4000K G2 IP54 EM;"Светильник Econex Office 595х595 30 Opal 4000K G2 IP54 EM
  Световой поток: 3400
  Мощность: 29Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;19366;Срок производства не более 10-14 дней;;;1014513600;Эконекс;РФ
946;Светильник Econex Office 595х595 30 Opal 5000K G2 IP54;"Светильник Econex Office 595х595 30 Opal 5000K G2 IP54
  Световой поток: 3400
  Мощность: 29Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;9580;Срок производства не более 10-14 дней;;;1014513601;Эконекс;РФ
947;Светильник Econex Office 595х595 30 Opal 5000K G2 IP54 AN;"Светильник Econex Office 595х595 30 Opal 5000K G2 IP54 AN
  Световой поток: 3400
  Мощность: 29Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;12665;Срок производства не более 10-14 дней;;;1014513602;Эконекс;РФ
948;Светильник Econex Office 595х595 30 Opal 5000K G2 IP54 EM;"Светильник Econex Office 595х595 30 Opal 5000K G2 IP54 EM
  Световой поток: 3400
  Мощность: 29Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;19366;Срок производства не более 10-14 дней;;;1014513603;Эконекс;РФ
949;Светильник Econex Office 595х595 30 Prism 4000K G2 IP54;"Светильник Econex Office 595х595 30 Prism 4000K G2 IP54
  Световой поток: 3900
  Мощность: 29Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;9580;Срок производства не более 10-14 дней;;;1014513604;Эконекс;РФ
950;Светильник Econex Office 595х595 30 Prism 4000K G2 IP54 AN;"Светильник Econex Office 595х595 30 Prism 4000K G2 IP54 AN
  Световой поток: 3900
  Мощность: 29Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;12665;Срок производства не более 10-14 дней;;;1014513605;Эконекс;РФ
951;Светильник Econex Office 595х595 30 Prism 4000K G2 IP54 EM;"Светильник Econex Office 595х595 30 Prism 4000K G2 IP54 EM
  Световой поток: 3900
  Мощность: 29Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;19366;Срок производства не более 10-14 дней;;;1014513606;Эконекс;РФ
952;Светильник Econex Office 595х595 30 Prism 5000K G2 IP54;"Светильник Econex Office 595х595 30 Prism 5000K G2 IP54
  Световой поток: 3900
  Мощность: 29Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;9580;Срок производства не более 10-14 дней;;;1014513607;Эконекс;РФ
953;Светильник Econex Office 595х595 30 Prism 5000K G2 IP54 AN;"Светильник Econex Office 595х595 30 Prism 5000K G2 IP54 AN
  Световой поток: 3900
  Мощность: 29Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;12665;Срок производства не более 10-14 дней;;;1014513608;Эконекс;РФ
954;Светильник Econex Office 595х595 30 Prism 5000K G2 IP54 EM;"Светильник Econex Office 595х595 30 Prism 5000K G2 IP54 EM
  Световой поток: 3900
  Мощность: 29Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;19366;Срок производства не более 10-14 дней;;;1014513609;Эконекс;РФ
955;Светильник Econex Office 595х595 30 GlassOpal 4000K G2 IP54;"Светильник Econex Office 595х595 30 GlassOpal 4000K G2 IP54
  Световой поток: 3400
  Мощность: 29Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;13143;Срок производства не более 10-14 дней;;;1014513610;Эконекс;РФ
956;Светильник Econex Office 595х595 30 GlassOpal 4000K G2 IP54 AN;"Светильник Econex Office 595х595 30 GlassOpal 4000K G2 IP54 AN
  Световой поток: 3400
  Мощность: 29Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;16228;Срок производства не более 10-14 дней;;;1014513611;Эконекс;РФ
957;Светильник Econex Office 595х595 30 GlassOpal 4000K G2 IP54 EM;"Светильник Econex Office 595х595 30 GlassOpal 4000K G2 IP54 EM
  Световой поток: 3400
  Мощность: 29Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;22915;Срок производства не более 10-14 дней;;;1014513612;Эконекс;РФ
958;Светильник Econex Office 595х595 30 GlassOpal 5000K G2 IP54;"Светильник Econex Office 595х595 30 GlassOpal 5000K G2 IP54
  Световой поток: 3400
  Мощность: 29Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;13143;Срок производства не более 10-14 дней;;;1014513613;Эконекс;РФ
959;Светильник Econex Office 595х595 30 GlassOpal 5000K G2 IP54 AN;"Светильник Econex Office 595х595 30 GlassOpal 5000K G2 IP54 AN
  Световой поток: 3400
  Мощность: 29Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;16228;Срок производства не более 10-14 дней;;;1014513614;Эконекс;РФ
960;Светильник Econex Office 595х595 30 GlassOpal 5000K G2 IP54 EM;"Светильник Econex Office 595х595 30 GlassOpal 5000K G2 IP54 EM
  Световой поток: 3400
  Мощность: 29Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;22915;Срок производства не более 10-14 дней;;;1014513615;Эконекс;РФ
961;Светильник Econex Office 595х595 30 GlassPrism 4000K G2 IP54;"Светильник Econex Office 595х595 30 GlassPrism 4000K G2 IP54
  Световой поток: 3900
  Мощность: 29Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;14527;Срок производства не более 10-14 дней;;;1014513616;Эконекс;РФ
962;Светильник Econex Office 595х595 30 GlassPrism 4000K G2 IP54 AN;"Светильник Econex Office 595х595 30 GlassPrism 4000K G2 IP54 AN
  Световой поток: 3900
  Мощность: 29Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;17612;Срок производства не более 10-14 дней;;;1014513617;Эконекс;РФ
963;Светильник Econex Office 595х595 30 GlassPrism 4000K G2 IP54 EM;"Светильник Econex Office 595х595 30 GlassPrism 4000K G2 IP54 EM
  Световой поток: 3900
  Мощность: 29Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;24299;Срок производства не более 10-14 дней;;;1014513618;Эконекс;РФ
964;Светильник Econex Office 595х595 30 GlassPrism 5000K G2 IP54;"Светильник Econex Office 595х595 30 GlassPrism 5000K G2 IP54
  Световой поток: 3900
  Мощность: 29Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;14527;Срок производства не более 10-14 дней;;;1014513619;Эконекс;РФ
965;Светильник Econex Office 595х595 30 GlassPrism 5000K G2 IP54 AN;"Светильник Econex Office 595х595 30 GlassPrism 5000K G2 IP54 AN
  Световой поток: 3900
  Мощность: 29Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;17612;Срок производства не более 10-14 дней;;;1014513620;Эконекс;РФ
966;Светильник Econex Office 595х595 30 GlassPrism 5000K G2 IP54 EM;"Светильник Econex Office 595х595 30 GlassPrism 5000K G2 IP54 EM
  Световой поток: 3900
  Мощность: 29Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;24299;Срок производства не более 10-14 дней;;;1014513621;Эконекс;РФ
967;Светильник Econex Office 595х595 35 Opal 4000K G2 IP54;"Светильник Econex Office 595х595 35 Opal 4000K G2 IP54
  Световой поток: 4000
  Мощность: 34Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;10730;Срок производства не более 10-14 дней;;;1014513622;Эконекс;РФ
968;Светильник Econex Office 595х595 35 Opal 4000K G2 IP54 AN;"Светильник Econex Office 595х595 35 Opal 4000K G2 IP54 AN
  Световой поток: 4000
  Мощность: 34Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;14185;Срок производства не более 10-14 дней;;;1014513623;Эконекс;РФ
969;Светильник Econex Office 595х595 35 Opal 4000K G2 IP54 EM;"Светильник Econex Office 595х595 35 Opal 4000K G2 IP54 EM
  Световой поток: 4000
  Мощность: 34Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;21690;Срок производства не более 10-14 дней;;;1014513624;Эконекс;РФ
970;Светильник Econex Office 595х595 35 Opal 5000K G2 IP54;"Светильник Econex Office 595х595 35 Opal 5000K G2 IP54
  Световой поток: 4000
  Мощность: 34Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;10730;Срок производства не более 10-14 дней;;;1014513625;Эконекс;РФ
971;Светильник Econex Office 595х595 35 Opal 5000K G2 IP54 AN;"Светильник Econex Office 595х595 35 Opal 5000K G2 IP54 AN
  Световой поток: 4000
  Мощность: 34Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;14185;Срок производства не более 10-14 дней;;;1014513626;Эконекс;РФ
972;Светильник Econex Office 595х595 35 Opal 5000K G2 IP54 EM;"Светильник Econex Office 595х595 35 Opal 5000K G2 IP54 EM
  Световой поток: 4000
  Мощность: 34Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;21690;Срок производства не более 10-14 дней;;;1014513627;Эконекс;РФ
973;Светильник Econex Office 595х595 35 Prism 4000K G2 IP54;"Светильник Econex Office 595х595 35 Prism 4000K G2 IP54
  Световой поток: 4600
  Мощность: 34Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;10730;Срок производства не более 10-14 дней;;;1014513628;Эконекс;РФ
974;Светильник Econex Office 595х595 35 Prism 4000K G2 IP54 AN;"Светильник Econex Office 595х595 35 Prism 4000K G2 IP54 AN
  Световой поток: 4600
  Мощность: 34Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;14185;Срок производства не более 10-14 дней;;;1014513629;Эконекс;РФ
975;Светильник Econex Office 595х595 35 Prism 4000K G2 IP54 EM;"Светильник Econex Office 595х595 35 Prism 4000K G2 IP54 EM
  Световой поток: 4600
  Мощность: 34Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;21690;Срок производства не более 10-14 дней;;;1014513630;Эконекс;РФ
976;Светильник Econex Office 595х595 35 Prism 5000K G2 IP54;"Светильник Econex Office 595х595 35 Prism 5000K G2 IP54
  Световой поток: 4600
  Мощность: 34Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;10730;Срок производства не более 10-14 дней;;;1014513631;Эконекс;РФ
977;Светильник Econex Office 595х595 35 Prism 5000K G2 IP54 AN;"Светильник Econex Office 595х595 35 Prism 5000K G2 IP54 AN
  Световой поток: 4600
  Мощность: 34Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;14185;Срок производства не более 10-14 дней;;;1014513632;Эконекс;РФ
978;Светильник Econex Office 595х595 35 Prism 5000K G2 IP54 EM;"Светильник Econex Office 595х595 35 Prism 5000K G2 IP54 EM
  Световой поток: 4600
  Мощность: 34Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;21690;Срок производства не более 10-14 дней;;;1014513633;Эконекс;РФ
979;Светильник Econex Office 595х595 35 GlassOpal 4000K G2 IP54;"Светильник Econex Office 595х595 35 GlassOpal 4000K G2 IP54
  Световой поток: 4000
  Мощность: 34Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;14720;Срок производства не более 10-14 дней;;;1014513634;Эконекс;РФ
980;Светильник Econex Office 595х595 35 GlassOpal 4000K G2 IP54 AN;"Светильник Econex Office 595х595 35 GlassOpal 4000K G2 IP54 AN
  Световой поток: 4000
  Мощность: 34Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;18175;Срок производства не более 10-14 дней;;;1014513635;Эконекс;РФ
981;Светильник Econex Office 595х595 35 GlassOpal 4000K G2 IP54 EM;"Светильник Econex Office 595х595 35 GlassOpal 4000K G2 IP54 EM
  Световой поток: 4000
  Мощность: 29Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;25665;Срок производства не более 10-14 дней;;;1014513636;Эконекс;РФ
982;Светильник Econex Office 595х595 35 GlassOpal 5000K G2 IP54;"Светильник Econex Office 595х595 35 GlassOpal 5000K G2 IP54
  Световой поток: 4000
  Мощность: 34Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;14720;Срок производства не более 10-14 дней;;;1014513637;Эконекс;РФ
983;Светильник Econex Office 595х595 35 GlassOpal 5000K G2 IP54 AN;"Светильник Econex Office 595х595 35 GlassOpal 5000K G2 IP54 AN
  Световой поток: 4000
  Мощность: 34Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;18175;Срок производства не более 10-14 дней;;;1014513638;Эконекс;РФ
984;Светильник Econex Office 595х595 35 GlassOpal 5000K G2 IP54 EM;"Светильник Econex Office 595х595 35 GlassOpal 5000K G2 IP54 EM
  Световой поток: 4000
  Мощность: 34Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;25665;Срок производства не более 10-14 дней;;;1014513639;Эконекс;РФ
985;Светильник Econex Office 595х595 35 GlassPrism 4000K G2 IP54;"Светильник Econex Office 595х595 35 GlassPrism 4000K G2 IP54
  Световой поток: 4600
  Мощность: 34Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;16270;Срок производства не более 10-14 дней;;;1014513640;Эконекс;РФ
986;Светильник Econex Office 595х595 35 GlassPrism 4000K G2 IP54 AN;"Светильник Econex Office 595х595 35 GlassPrism 4000K G2 IP54 AN
  Световой поток: 4600
  Мощность: 34Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;19725;Срок производства не более 10-14 дней;;;1014513641;Эконекс;РФ
987;Светильник Econex Office 595х595 35 GlassPrism 4000K G2 IP54 EM;"Светильник Econex Office 595х595 35 GlassPrism 4000K G2 IP54 EM
  Световой поток: 4600
  Мощность: 34Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;27215;Срок производства не более 10-14 дней;;;1014513642;Эконекс;РФ
988;Светильник Econex Office 595х595 35 GlassPrism 5000K G2 IP54;"Светильник Econex Office 595х595 35 GlassPrism 5000K G2 IP54
  Световой поток: 4600
  Мощность: 34Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;16270;Срок производства не более 10-14 дней;;;1014513643;Эконекс;РФ
989;Светильник Econex Office 595х595 35 GlassPrism 5000K G2 IP54 AN;"Светильник Econex Office 595х595 35 GlassPrism 5000K G2 IP54 AN
  Световой поток: 4600
  Мощность: 34Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;19725;Срок производства не более 10-14 дней;;;1014513644;Эконекс;РФ
990;Светильник Econex Office 595х595 35 GlassPrism 5000K G2 IP54 EM;"Светильник Econex Office 595х595 35 GlassPrism 5000K G2 IP54 EM
  Световой поток: 4600
  Мощность: 34Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;27215;Срок производства не более 10-14 дней;;;1014513645;Эконекс;РФ
991;Светильник Econex Office 595х595 40 Opal 4000K G2 IP54;"Светильник Econex Office 595х595 40 Opal 4000K G2 IP54
  Световой поток: 4600
  Мощность: 39Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;11922;Срок производства не более 10-14 дней;;;1014513648;Эконекс;РФ
992;Светильник Econex Office 595х595 40 Opal 4000K G2 IP54 AN;"Светильник Econex Office 595х595 40 Opal 4000K G2 IP54 AN
  Световой поток: 4600
  Мощность: 39Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;15761;Срок производства не более 10-14 дней;;;1014513649;Эконекс;РФ
993;Светильник Econex Office 595х595 40 Opal 4000K G2 IP54 EM;"Светильник Econex Office 595х595 40 Opal 4000K G2 IP54 EM
  Световой поток: 4600
  Мощность: 39Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;24100;Срок производства не более 10-14 дней;;;1014513650;Эконекс;РФ
994;Светильник Econex Office 595х595 40 Opal 5000K G2 IP54;"Светильник Econex Office 595х595 40 Opal 5000K G2 IP54
  Световой поток: 5300
  Мощность: 39Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;11922;Срок производства не более 10-14 дней;;;1014513651;Эконекс;РФ
995;Светильник Econex Office 595х595 40 Opal 5000K G2 IP54 AN;"Светильник Econex Office 595х595 40 Opal 5000K G2 IP54 AN
  Световой поток: 5300
  Мощность: 39Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;15761;Срок производства не более 10-14 дней;;;1014513652;Эконекс;РФ
996;Светильник Econex Office 595х595 40 Opal 5000K G2 IP54 EM;"Светильник Econex Office 595х595 40 Opal 5000K G2 IP54 EM
  Световой поток: 4600
  Мощность: 39Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;24100;Срок производства не более 10-14 дней;;;1014513653;Эконекс;РФ
997;Светильник Econex Office 595х595 40 Prism 4000K G2 IP54;"Светильник Econex Office 595х595 40 Prism 4000K G2 IP54
  Световой поток: 5300
  Мощность: 39Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;11922;Срок производства не более 10-14 дней;;;1014513654;Эконекс;РФ
998;Светильник Econex Office 595х595 40 Prism 4000K G2 IP54 AN;"Светильник Econex Office 595х595 40 Prism 4000K G2 IP54 AN
  Световой поток: 5300
  Мощность: 39Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;15761;Срок производства не более 10-14 дней;;;1014513655;Эконекс;РФ
999;Светильник Econex Office 595х595 40 Prism 4000K G2 IP54 EM;"Светильник Econex Office 595х595 40 Prism 4000K G2 IP54 EM
  Световой поток: 5300
  Мощность: 39Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;24100;Срок производства не более 10-14 дней;;;1014513656;Эконекс;РФ
1000;Светильник Econex Office 595х595 40 Prism 5000K G2 IP54;"Светильник Econex Office 595х595 40 Prism 5000K G2 IP54
  Световой поток: 5300
  Мощность: 39Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;11922;Срок производства не более 10-14 дней;;;1014513657;Эконекс;РФ
1001;Светильник Econex Office 595х595 40 Prism 5000K G2 IP54 AN;"Светильник Econex Office 595х595 40 Prism 5000K G2 IP54 AN
  Световой поток: 5300
  Мощность: 39Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;15761;Срок производства не более 10-14 дней;;;1014513658;Эконекс;РФ
1002;Светильник Econex Office 595х595 40 Prism 5000K G2 IP54 EM;"Светильник Econex Office 595х595 40 Prism 5000K G2 IP54 EM
  Световой поток: 5300
  Мощность: 39Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;24100;Срок производства не более 10-14 дней;;;1014513659;Эконекс;РФ
1003;Светильник Econex Office 595х595 40 GlassOpal 4000K G2 IP54;"Светильник Econex Office 595х595 40 GlassOpal 4000K G2 IP54
  Световой поток: 4600
  Мощность: 39Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;16356;Срок производства не более 10-14 дней;;;1014513660;Эконекс;РФ
1004;Светильник Econex Office 595х595 40 GlassOpal 4000K G2 IP54 AN;"Светильник Econex Office 595х595 40 GlassOpal 4000K G2 IP54 AN
  Световой поток: 4600
  Мощность: 39Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;20194;Срок производства не более 10-14 дней;;;1014513661;Эконекс;РФ
1005;Светильник Econex Office 595х595 40 GlassOpal 4000K G2 IP54 EM;"Светильник Econex Office 595х595 40 GlassOpal 4000K G2 IP54 EM
  Световой поток: 4600
  Мощность: 39Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;28517;Срок производства не более 10-14 дней;;;1014513662;Эконекс;РФ
1006;Светильник Econex Office 595х595 40 GlassOpal 5000K G2 IP54;"Светильник Econex Office 595х595 40 GlassOpal 5000K G2 IP54
  Световой поток: 4600
  Мощность: 39Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;16356;Срок производства не более 10-14 дней;;;1014513663;Эконекс;РФ
1007;Светильник Econex Office 595х595 40 GlassOpal 5000K G2 IP54 AN;"Светильник Econex Office 595х595 40 GlassOpal 5000K G2 IP54 AN
  Световой поток: 4600
  Мощность: 39Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;20194;Срок производства не более 10-14 дней;;;1014513664;Эконекс;РФ
1008;Светильник Econex Office 595х595 40 GlassOpal 5000K G2 IP54 EM;"Светильник Econex Office 595х595 40 GlassOpal 5000K G2 IP54 EM
  Световой поток: 4600
  Мощность: 39Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;28517;Срок производства не более 10-14 дней;;;1014513665;Эконекс;РФ
1009;Светильник Econex Office 595х595 40 GlassPrism 4000K G2 IP54;"Светильник Econex Office 595х595 40 GlassPrism 4000K G2 IP54
  Световой поток: 5300
  Мощность: 39Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;18078;Срок производства не более 10-14 дней;;;1014513666;Эконекс;РФ
1010;Светильник Econex Office 595х595 40 GlassPrism 4000K G2 IP54 AN;"Светильник Econex Office 595х595 40 GlassPrism 4000K G2 IP54 AN
  Световой поток: 5300
  Мощность: 39Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;21917;Срок производства не более 10-14 дней;;;1014513667;Эконекс;РФ
1011;Светильник Econex Office 595х595 40 GlassPrism 4000K G2 IP54 EM;"Светильник Econex Office 595х595 40 GlassPrism 4000K G2 IP54 EM
  Световой поток: 5300
  Мощность: 39Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;30239;Срок производства не более 10-14 дней;;;1014513668;Эконекс;РФ
1012;Светильник Econex Office 595х595 40 GlassPrism 5000K G2 IP54;"Светильник Econex Office 595х595 40 GlassPrism 5000K G2 IP54
  Световой поток: 5300
  Мощность: 39Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;18078;Срок производства не более 10-14 дней;;;1014513669;Эконекс;РФ
1013;Светильник Econex Office 595х595 40 GlassPrism 5000K G2 IP54 AN;"Светильник Econex Office 595х595 40 GlassPrism 5000K G2 IP54 AN
  Световой поток: 5300
  Мощность: 39Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;21917;Срок производства не более 10-14 дней;;;1014513670;Эконекс;РФ
1014;Светильник Econex Office 595х595 40 GlassPrism 5000K G2 IP54 EM;"Светильник Econex Office 595х595 40 GlassPrism 5000K G2 IP54 EM
  Световой поток: 5300
  Мощность: 39Вт
  Срок:  дней";Серия Office 595х595 G2 IP54;30239;Срок производства не более 10-14 дней;;;1014513671;Эконекс;РФ
1015;Светильник Econex Office 24 595 EcoOpal 4000K;"Светильник Econex Office 24 595 EcoOpal 4000K
  Световой поток: 2690
  Мощность: 30Вт
  Срок: 21 дней";Серия Office 595;4563;Срок производства не более 10-14 дней;;;4002404;Эконекс;РФ
1016;Светильник Econex Office 24 595 EcoPrism 4000K;"Светильник Econex Office 24 595 EcoPrism 4000K
  Световой поток: 3280
  Мощность: 30Вт
  Срок: 21 дней";Серия Office 595;4402;Срок производства не более 10-14 дней;;;4002408;Эконекс;РФ
1017;Светильник Econex Office 24 595 EcoPrism 4000K EM;"Светильник Econex Office 24 595 EcoPrism 4000K EM
  Световой поток: 3280
  Мощность: 30Вт
  Срок: 21 дней";Серия Office 595;10654;Срок производства не более 10-14 дней;;;4002428;Эконекс;РФ
